# ref_id x y z occupancy n_extra
587286 5.50173365 -58.82166055 -42.88196241 2 1
587287 5.43958007 -60.66078747 -41.03256633 2 1
587291 8.88400188 -60.75728123 -41.16695543 2 1
587370 8.90037236 -55.30287615 -42.80613118 2 1
587373 10.77550036 -57.12480021 -42.84689469 2 1
587450 8.95252311 -51.73829947 -42.79320249 2 1
587455 12.56181769 -53.46611863 -40.96444992 2 1
587456 10.86216357 -51.77768131 -41.00922236 2 1
587530 8.94610515 -48.13524357 -42.85117768 2 1
587534 12.58511597 -48.26985226 -42.80018414 2 1
587536 10.70727282 -48.24482670 -41.04432262 2 1
587697 14.34034301 -42.80016362 -42.82335719 2 1
587700 14.20397556 -41.07518003 -41.07903959 2 1
587769 14.17641670 -39.23168704 -42.79004591 2 1
587803 1.83337253 -64.18538196 -37.51890483 2 1
587809 7.17917714 -64.29631188 -39.34220554 2 1
587811 8.83794362 -64.20644153 -37.62407175 2 1
587812 7.04635976 -62.42489853 -37.55269605 2 1
587887 5.43988762 -60.73692116 -37.54045508 2 1
587888 3.66889405 -58.83983866 -37.47714548 2 1
587889 7.24384101 -60.70465306 -39.21341972 2 1
587965 3.73382318 -57.01719817 -39.29691153 2 1
587969 7.14740380 -57.15418223 -39.31238624 2 1
588050 8.93319038 -51.72261461 -39.29900044 2 1
588052 7.06672783 -51.82255855 -37.48343221 2 1
588053 10.73045205 -53.62291054 -39.20382950 2 1
588056 10.70129177 -51.78259342 -37.52631544 2 1
588213 10.71375315 -46.46070670 -39.32157987 2 1
588407 5.31180932 -64.24763882 -34.12093557 2 1
588411 8.97404817 -64.41423737 -34.07045157 2 1
588483 1.83360849 -60.79288267 -34.02403057 2 1
588485 3.61069680 -60.79296864 -35.71117343 2 1
588487 5.39399843 -60.71059606 -33.93712364 2 1
588489 7.06686014 -60.71432831 -35.76298062 2 1
588566 5.26897835 -55.28249392 -35.77473665 2 1
588568 3.61463397 -55.36801935 -34.00381425 2 1
588652 7.03390000 -51.88091634 -33.91693310 2 1
588727 5.43451922 -49.96651271 -33.91744696 2 1
588729 7.05332308 -50.12269177 -35.67156563 2 1
589009 7.19490554 -64.28419699 -32.16688684 2 1
589012 7.16425478 -62.52009047 -30.49924370 2 1
589083 1.64529308 -60.74322691 -30.32490600 2 1
589086 5.31061578 -58.96342603 -32.05915414 2 1
589087 5.41197699 -60.74814815 -30.42544260 2 1
589089 7.11606459 -60.65288540 -32.16242539 2 1
589243 1.84244504 -53.60591167 -30.54493292 2 1
589325 3.60373956 -49.86102291 -32.16467273 2 1
589328 3.55189270 -48.16137684 -30.31442787 2 1
589602 1.82954119 -62.43241098 -28.56731854 2 1
589603 1.86094553 -64.17977264 -26.81692033 2 1
589605 3.61985616 -64.23918926 -28.59540480 2 1
589682 1.87336802 -58.93207766 -28.58248254 2 1
589683 1.76185342 -60.64272809 -26.78086364 2 1
589684 0.06603925 -59.01067332 -26.86309053 2 1
589762 1.83840636 -55.20481666 -28.59815492 2 1
589764 0.00243362 -55.28773267 -26.76847817 2 1
589842 1.79110281 -51.73682494 -28.64573792 2 1
589922 1.72877759 -48.18225469 -28.64163505 2 1
589923 1.89287071 -49.97966225 -26.71901588 2 1
590202 1.82169086 -62.37522195 -25.02163518 2 1
590204 -0.00047336 -62.44231365 -23.12315185 2 1
590281 0.04303119 -60.67014723 -24.89354114 2 1
590284 0.00207432 -58.89192853 -23.08328611 2 1
590362 1.68932565 -55.32061503 -24.99508677 2 1
590442 1.76216043 -51.78729844 -24.96713337 2 1
590443 1.70148931 -53.56922562 -23.16668761 2 1
590802 1.68810175 -62.56442061 -21.35584203 2 1
590961 -0.05141292 -57.12285918 -21.41688241 2 1
591041 -0.04995483 -53.66938589 -21.39071307 2 1
591483 1.68241123 -60.67875905 -16.05234764 2 1
591484 -0.06245711 -58.87550771 -16.07813625 2 1
592002 1.64531820 -62.44141682 -14.25749845 2 1
592004 -0.05944917 -62.37288783 -12.51957328 2 1
592164 -0.08689864 -55.41688502 -12.46485588 2 1
592601 0.04980808 -64.25322911 -10.74313663 2 1
592681 -0.07193837 -60.67956253 -10.81156043 2 1
592683 1.64368288 -60.78642837 -9.03527258 2 1
592684 -0.07109727 -58.88673473 -9.02092813 2 1
592761 -0.14513916 -57.12255768 -10.81520507 2 1
593204 -0.07563731 -62.44607163 -5.53239147 2 1
593441 0.06978494 -53.56658721 -7.22241736 2 1
593801 0.04556358 -64.23914555 -3.62296706 2 1
593805 3.48271963 -64.28911347 -3.60683434 2 1
593881 -0.09960957 -60.59542797 -3.69038902 2 1
593884 -0.13852838 -58.84284011 -1.92170026 2 1
604647 41.08922307 -64.35821100 62.45189671 2 1
604652 42.80690273 -62.40225109 62.48129578 2 1
604727 41.06014922 -60.73612040 62.47131145 2 1
604728 39.32311870 -59.01037221 62.54386043 2 1
605242 37.46856506 -62.49036566 64.24264900 2 1
605243 37.54368446 -64.30025363 65.95090347 2 1
605252 42.76588796 -62.43348384 65.95552133 2 1
605323 37.38115179 -60.73401875 66.04898082 2 1
605325 39.14901381 -60.67040615 64.22893341 2 1
605401 35.79377843 -57.04522590 64.24837447 2 1
605407 41.07614626 -57.11941312 66.11018402 2 1
605838 33.96307670 -62.42930373 67.77834931 2 1
605839 33.95040854 -64.31790286 69.53842176 2 1
605842 37.39756541 -62.38643330 67.72261018 2 1
605843 37.50788988 -64.23553434 69.57162751 2 1
605849 42.72720348 -64.25260550 67.83342264 2 1
605922 37.54534571 -58.89097586 67.81442342 2 1
605923 37.47349226 -60.60995815 69.55621603 2 1
605924 35.64620499 -58.78368567 69.54007557 2 1
605926 40.97457407 -58.92767740 67.85107200 2 1
606006 40.98699344 -55.30707812 67.82669081 2 1
606007 41.07614945 -57.07787779 69.55050260 2 1
606085 39.31754696 -53.54155213 67.86615511 2 1
606843 1.84025759 -17.87748259 -69.57692987 2 1
607410 8.82350387 -16.10527474 -67.74354767 2 1
609264 17.88597682 -33.89820239 -51.75075783 2 1
609268 21.42522832 -33.89459550 -51.83883582 2 1
609642 1.70000549 -15.95811660 -53.46653539 2 1
609655 12.54423250 -17.81890982 -51.82132532 2 1
609660 14.24304132 -16.07470755 -51.81228454 2 1
609771 19.67392885 -37.58421487 -49.80092267 2 1
609821 17.89231465 -35.77172722 -50.01863205 2 1
609824 17.76095585 -33.82817935 -48.21400372 2 1
609899 16.02160136 -32.01090308 -48.13270079 2 1
609901 17.84298868 -32.08892094 -49.91755334 2 1
610050 8.94277492 -23.26840661 -49.93782804 2 1
610054 12.43798743 -23.31472907 -49.90548952 2 1
610133 10.75661460 -21.50576872 -49.94103754 2 1
610135 12.52851612 -21.50236469 -48.14712423 2 1
610220 14.39860197 -16.08119553 -48.21844009 2 1
610290 16.17782311 -14.29336604 -48.26207374 2 1
610378 16.05846262 -33.83168040 -46.36909696 2 1
610379 16.06892802 -35.68490831 -44.66451943 2 1
610455 12.38676784 -32.00903455 -44.64971302 2 1
610459 16.06024853 -32.09818907 -44.58048175 2 1
610534 12.67693989 -26.76327364 -46.42168430 2 1
610693 10.75020309 -21.48286834 -46.40785664 2 1
611018 16.09904995 -30.38800158 -42.96307885 2 1
611174 12.55956242 -23.18681965 -42.79354808 2 1
611180 14.33878112 -23.13387371 -41.05034613 2 1
611260 14.36177277 -19.57664882 -41.25487549 2 1
611335 12.61617364 -17.91702850 -40.97294566 2 1
611409 14.36858136 -14.36755087 -42.84268645 2 1
611734 12.60340923 -23.12183431 -39.28196831 2 1
612228 21.52237311 -26.71380163 -33.97658180 2 1
612294 12.52295368 -23.13538036 -35.73412643 2 1
612311 26.80165494 -25.06592224 -33.96225564 2 1
612464 17.83011043 -15.97582855 -33.91363111 2 1
613017 14.19575600 -17.83723626 -32.04042106 2 1
613024 17.79019973 -16.01051966 -30.36664946 2 1
613422 19.76029615 -23.21854017 -28.62269850 2 1
613436 28.66082140 -23.31967864 -26.72990498 2 1
613440 32.21870455 -23.14893207 -26.79162994 2 1
613442 37.42875285 -23.25932059 -28.58139794 2 1
613506 23.20857569 -19.64697598 -28.61808243 2 1
613508 21.44251199 -19.59852735 -26.80379511 2 1
613511 26.79587450 -21.54951702 -26.76734719 2 1
613561 -0.05505919 -17.77217117 -28.53526811 2 1
613566 5.33545669 -16.03116544 -28.57331715 2 1
613587 23.14642924 -17.81009760 -26.83976490 2 1
613611 44.60101848 -17.89731406 -26.81604856 2 1
613644 5.45228412 -14.21466247 -26.84728224 2 1
613645 7.14358154 -14.29434899 -28.61912566 2 1
613668 48.24920061 -14.25735827 -26.80080190 2 1
614003 37.45012989 -24.95852294 -23.11166074 2 1
614076 28.57065623 -19.52661570 -23.15321488 2 1
614086 40.91916437 -19.66943757 -25.10737240 2 1
614145 21.53834441 -17.72650229 -25.00141124 2 1
614151 26.73765386 -17.82396169 -23.12328301 2 1
614156 28.51267671 -15.93416605 -23.10227084 2 1
614162 37.46010443 -16.07264068 -24.93411888 2 1
614166 41.01403300 -16.11741571 -25.01335000 2 1
614412 42.77718258 -30.29938025 -19.65377887 2 1
614482 37.60507602 -26.77970441 -21.42686577 2 1
614687 5.35036541 -17.72279628 -19.74641210 2 1
614688 3.54036941 -15.94850407 -19.69686848 2 1
615162 1.75122002 -19.65752929 -17.94001130 2 1
615803 1.81641991 -17.89250263 -12.59670036 2 1
627561 0.00606163 -17.87794878 60.70583733 2 1
628125 3.52665313 -17.71603587 64.22708840 2 1
628205 7.21069717 -14.16899132 64.22982621 2 1
628848 3.60249575 -8.93882154 -69.59199527 2 1
628921 0.05476436 -7.10203222 -71.31253704 2 1
628923 1.90273459 -7.06375272 -69.60130272 2 1
629054 48.31355431 -1.77087666 71.35234721 2 1
629081 0.04327118 0.01828938 -71.38752202 2 1
629131 44.74961733 0.05952309 -69.70605967 2 1
629133 46.48218541 -0.01963016 71.28995227 2 1
629140 49.89951251 1.84364097 -69.73868383 2 1
629150 62.52058858 1.84672214 71.38930376 2 1
629221 53.46394217 3.51646414 71.39549600 2 1
629223 55.31380444 3.55331299 -69.61874330 2 1
629225 57.02333122 3.59962972 71.39924137 2 1
629227 58.86366187 3.53202418 -69.72279172 2 1
629229 60.71852576 3.61946442 71.30040806 2 1
629234 66.17273197 5.41213537 71.28486471 2 1
629248 3.50284097 8.93213094 -69.52664206 2 1
629252 7.04999893 8.92329081 -69.49522480 2 1
629315 66.10787395 7.11181854 -69.71487787 2 1
629319 69.63903795 7.17421778 -69.66032695 2 1
629342 19.64284486 12.46411326 -71.25923724 2 1
629397 67.93874354 10.65891844 71.31699381 2 1
629405 8.92259974 -12.31821644 -67.72971954 2 1
629522 1.87656745 -5.31918329 -67.84616238 2 1
629523 1.73319620 -7.03951286 -66.13216789 2 1
629525 3.65486019 -7.00636420 -67.87659447 2 1
629643 37.52239328 -3.58649739 -66.06549360 2 1
629653 46.52683576 -3.46447910 -67.91192936 2 1
629660 50.03006296 -1.59378399 -66.03712333 2 1
629681 0.06381190 0.03313932 -67.90224127 2 1
629683 1.84741248 -0.07816910 -66.02981957 2 1
629730 44.71099284 1.76115923 -67.97218935 2 1
629731 44.60597505 -0.02541441 -66.12352353 2 1
629733 46.37025732 -0.09426635 -67.77684558 2 1
629738 51.77338192 1.75534562 -67.95472625 2 1
629742 55.31213611 1.85010027 -67.82674656 2 1
629744 53.52035660 1.91532794 -66.07451566 2 1
629746 58.96881979 1.81953717 -67.77980481 2 1
629747 58.93601231 0.11753719 -66.07068800 2 1
629762 1.78537328 5.33605492 -67.80085973 2 1
629811 44.65392467 3.38931942 -66.17275013 2 1
629819 51.69119190 3.60510288 -66.14082855 2 1
629827 58.91594238 3.58751444 -66.15690602 2 1
629830 62.43595996 5.32840688 -68.05370157 2 1
629833 64.30725184 3.53948100 -68.00334807 2 1
629838 69.65530525 5.38848040 -67.88978045 2 1
629840 67.86710245 5.35566605 -66.06092433 2 1
629843 1.77613801 7.04183590 -65.91527584 2 1
629854 12.41340635 9.06158514 -67.86785723 2 1
629912 60.62484604 8.75308924 -66.19732215 2 1
630052 7.10439291 -8.99751295 -62.44204671 2 1
630057 14.11127175 -10.56163604 -64.15813443 2 1
630059 16.00607917 -10.78579691 -62.47767457 2 1
630168 39.44102769 -5.36396327 -62.45734290 2 1
630207 5.43476133 -3.62480742 -62.43458370 2 1
630241 35.70201308 -3.41033619 -64.28601293 2 1
630331 44.66712735 0.00603946 -62.59709488 2 1
630333 46.44337151 -0.04747317 -64.39696448 2 1
630335 48.19513598 0.08910566 -62.49056161 2 1
630338 51.76467257 1.83496521 -64.33930571 2 1
630344 53.56355226 1.80027050 -62.52029712 2 1
630346 58.91629596 1.78801124 -64.31846899 2 1
630347 58.90384347 0.11037590 -62.55094086 2 1
630348 57.12858751 1.85551054 -62.55606838 2 1
630372 7.13862424 5.33816679 -62.44831994 2 1
630413 46.45417015 3.42400665 -64.43896035 2 1
630424 53.50950955 5.39727010 -62.60634111 2 1
630426 58.90463221 5.33579361 -64.33805861 2 1
630428 57.08673999 5.42048972 -62.57908367 2 1
630434 66.11089369 5.33632948 -64.40338280 2 1
630436 64.44501807 5.29883420 -62.54348249 2 1
630454 12.43787413 9.00256454 -64.27287026 2 1
630505 57.06737193 7.17361225 -64.27496506 2 1
630516 64.37310779 8.88378893 -62.58448872 2 1
630535 12.44797219 10.79627824 -62.41205078 2 1
630649 7.22718424 -10.86629075 -60.67947288 2 1
630730 8.80906875 -5.34634788 -60.74164497 2 1
630735 12.47200997 -7.19723696 -58.91461729 2 1
630738 16.06607995 -5.36209817 -60.56302743 2 1
630740 14.23294653 -5.37567236 -58.96649640 2 1
630766 41.20676146 -5.42107013 -60.76633461 2 1
630768 39.33090447 -5.36788411 -59.04268784 2 1
630828 21.37051271 -1.79341084 -58.94167401 2 1
630853 46.50696359 -3.54758148 -60.75605603 2 1
630885 3.50240131 -0.04138236 -60.75817010 2 1
630934 48.21005140 1.96085896 -60.72793410 2 1
630941 53.71522188 -0.01669518 -60.78316183 2 1
630949 60.70335626 0.12289962 -60.71120442 2 1
630973 10.70658954 3.54573606 -60.74469132 2 1
630976 10.69463549 5.35693409 -58.87161798 2 1
631019 51.76906340 3.52746663 -59.05402786 2 1
631026 58.88802621 5.44004757 -60.66702114 2 1
631028 57.12460635 5.39646507 -58.96904654 2 1
631030 62.54621199 5.25156968 -60.70826119 2 1
631032 60.61645616 5.43009342 -58.97407054 2 1
631045 3.46611778 7.11153923 -60.72582808 2 1
631056 10.67281504 8.96322765 -58.87761622 2 1
631105 56.99087653 7.13158107 -60.81180415 2 1
631116 64.24726120 8.87788875 -58.99350294 2 1
631118 69.65730111 8.83398782 -60.67371117 2 1
631120 67.90846466 8.91653255 -58.95877020 2 1
631127 5.35586671 10.67663322 -58.94114843 2 1
631130 8.78656168 12.42433845 -60.66279613 2 1
631137 14.20682336 10.82361496 -60.63307846 2 1
631197 67.94929523 10.59418205 -60.76602236 2 1
631246 5.32072297 -8.95337562 -57.17280188 2 1
631270 26.79131091 -8.74338148 -57.17862731 2 1
631332 7.12930062 -5.30420745 -55.29100609 2 1
631353 28.51016843 -7.11669597 -57.08338573 2 1
631356 28.56329652 -5.23758081 -55.16472283 2 1
631358 33.93220799 -5.37683871 -57.11671624 2 1
631415 12.54827728 -3.58133880 -55.38507890 2 1
631416 10.68021934 -1.89288953 -55.42488295 2 1
631421 17.92030940 -3.58195948 -57.13463885 2 1
631422 19.62671355 -1.71815890 -57.02696304 2 1
631435 30.33359214 -3.54950383 -55.24816154 2 1
631445 39.31590233 -3.64483057 -57.10413700 2 1
631452 42.82398481 -1.82425488 -55.29035204 2 1
631481 0.04355077 0.00459320 -57.04993299 2 1
631506 23.21776208 1.93918228 -57.03649469 2 1
631533 46.42693321 -0.05839761 -57.10256976 2 1
631539 51.85512231 -0.00060183 -55.37842101 2 1
631540 49.95778431 1.74767784 -55.42073143 2 1
631542 55.36459308 1.77076094 -57.14916379 2 1
631562 1.88824268 5.42537672 -57.11155308 2 1
631589 25.12765725 3.56034478 -57.15827024 2 1
631595 30.37556344 3.47919613 -55.33776220 2 1
631626 58.99467041 5.41767575 -57.10175089 2 1
631629 60.76496442 3.59532302 -57.28013228 2 1
631637 67.85756951 3.56968306 -57.05022565 2 1
631640 67.80092763 5.41749594 -55.29550730 2 1
631643 1.87667421 7.17045105 -55.24540903 2 1
631648 3.60438639 8.88917494 -55.24885543 2 1
631657 14.27896601 7.15913008 -57.12561730 2 1
631667 23.16452649 7.12984843 -55.18119493 2 1
631705 57.16352997 7.22068417 -57.13932882 2 1
631711 62.45962724 7.11275893 -55.31689843 2 1
631717 67.84446742 7.12384737 -57.18699342 2 1
631720 67.80776983 9.02589831 -55.45404847 2 1
631733 10.69158775 10.65872239 -57.15922988 2 1
631951 26.70291919 -7.28011182 -51.82830548 2 1
631956 28.56628552 -5.42710617 -51.69477525 2 1
632006 5.36268087 -1.79456708 -53.59807788 2 1
632012 7.05718763 -1.79735692 -51.82899717 2 1
632016 10.78823229 -1.75699812 -51.71862519 2 1
632047 41.07556807 -3.60827838 -51.96975670 2 1
632134 48.30539095 1.76993174 -53.58323226 2 1
632135 48.16903897 0.05844566 -51.82579801 2 1
632139 51.91392924 0.03126546 -51.80849996 2 1
632141 53.67025547 0.02868918 -53.52217722 2 1
632200 32.12586014 5.36483123 -51.70501284 2 1
632221 53.61366971 3.61945156 -53.53199554 2 1
632224 53.55535698 5.43206675 -51.83724129 2 1
632230 62.57828551 5.46869362 -53.58118124 2 1
632232 60.77670586 5.40194323 -51.84620416 2 1
632245 3.55807640 7.22136086 -53.44446731 2 1
632250 8.90829306 9.00274231 -53.44230625 2 1
632269 24.91863427 7.20426091 -53.44363614 2 1
632270 26.76601558 8.87677681 -53.53871556 2 1
632275 30.38028026 7.18134225 -51.78355486 2 1
632317 67.88380111 7.18648549 -53.54918301 2 1
632327 5.25366712 10.81075731 -51.75243080 2 1
632332 7.10994591 12.48246277 -51.84934086 2 1
632389 60.63697223 10.71872033 -53.64975821 2 1
632397 67.87133687 10.72638595 -53.66111522 2 1
632467 23.10074295 -10.86255231 -48.27179785 2 1
632554 30.32788158 -5.37497705 -50.03595048 2 1
632637 32.01438561 -3.45999410 -49.88495511 2 1
632638 33.99705461 -1.87301819 -50.05821209 2 1
632641 35.74445495 -3.55384573 -50.06572819 2 1
632646 40.91705261 -1.81961281 -49.95432266 2 1
632723 37.51125020 0.03037286 -48.20324335 2 1
632879 33.93194125 7.06129562 -48.13955695 2 1
632901 53.59115379 7.08759241 -50.09281079 2 1
632903 55.46014750 7.17947119 -48.23741010 2 1
632905 57.16506202 7.25859431 -50.05281548 2 1
632912 60.67240969 8.93903438 -48.25072254 2 1
632913 64.22786955 7.14591421 -50.00260972 2 1
632918 69.66933367 8.97190494 -49.95597744 2 1
632921 0.02917129 10.75560866 -49.89785027 2 1
632927 5.38483244 10.63394576 -48.17106547 2 1
632932 7.13552145 12.44434993 -48.24490089 2 1
632993 64.25080594 10.71569598 -50.00961100 2 1
632996 64.21951589 12.40301171 -48.21881284 2 1
633000 67.76115986 12.56393352 -48.15980233 2 1
633001 1.84586061 -12.46382082 -46.42703605 2 1
633010 14.32871358 -12.62308304 -44.59529936 2 1
633043 1.80847517 -10.70389396 -44.63831346 2 1
633063 19.62417131 -10.73996642 -44.67071654 2 1
633128 3.64309890 -5.37974544 -44.61097897 2 1
633203 1.79038292 -3.62352853 -44.60726917 2 1
633208 3.65519440 -1.79843662 -44.58158938 2 1
633209 7.09488200 -3.61135558 -46.49312817 2 1
633213 10.71183102 -3.59734830 -46.42723124 2 1
633244 35.75166164 -1.71484989 -44.82964640 2 1
633281 0.00260682 -0.08749622 -46.49144981 2 1
633283 1.83627155 0.02485387 -44.64496882 2 1
633284 0.07637843 1.78987797 -44.63578742 2 1
633287 5.30780352 0.08167097 -44.63715639 2 1
633319 33.97462410 0.15328316 -44.68831972 2 1
633443 1.86827383 7.08147955 -44.56227944 2 1
633505 57.10713902 7.30990076 -46.38006514 2 1
633510 62.45349360 8.88040202 -46.52911076 2 1
633516 64.18749922 8.86502923 -44.60188007 2 1
633519 69.55456903 7.15484393 -44.59550774 2 1
633529 7.06826895 10.73529752 -46.33802472 2 1
633591 62.40497483 10.67617590 -44.61332254 2 1
633595 65.98159881 10.57885912 -44.58737932 2 1
633598 69.60545072 12.46081813 -46.42428547 2 1
633599 69.60039185 10.60226083 -44.57134308 2 1
633600 67.86293999 12.40606864 -44.65653298 2 1
633614 21.41848402 -12.39882302 -41.07926602 2 1
633646 5.45213853 -8.82272279 -42.85685783 2 1
633655 12.55043110 -10.74417551 -41.07432375 2 1
633657 14.30044272 -10.73930471 -42.91719160 2 1
633722 1.80324815 -5.36006605 -42.69932786 2 1
633883 1.79837804 0.15145334 -41.02075041 2 1
634030 62.31723903 5.24150610 -42.82042512 2 1
634036 64.12632615 5.28465689 -41.11823187 2 1
634110 62.42197610 8.97070855 -42.71442942 2 1
634113 64.12059481 7.08888869 -42.76736450 2 1
634114 65.93019558 8.92103160 -42.83904642 2 1
634115 65.96469552 7.13841537 -41.12512955 2 1
634119 69.38450177 7.10374474 -41.09106795 2 1
634121 -0.02498270 10.82714312 -42.78556335 2 1
634123 1.85034246 10.75157693 -41.08165197 2 1
634126 5.44120351 12.49006356 -42.67263909 2 1
634164 35.68750714 12.49578699 -41.08203938 2 1
634197 67.74896900 10.68601757 -42.87066454 2 1
634254 12.49465152 -8.95049745 -39.28649266 2 1
634265 21.50154691 -10.64760538 -39.30412246 2 1
634294 48.31167750 -8.95661654 -39.25837176 2 1
634330 8.91978339 -5.30232196 -39.36730527 2 1
634331 9.01257293 -7.19463437 -37.52395566 2 1
634335 12.42003734 -7.03517540 -37.45273397 2 1
634412 7.15566131 -1.79598386 -37.60724108 2 1
634415 12.50276985 -3.59525717 -37.57911839 2 1
634550 62.39100790 1.76798130 -39.17113999 2 1
634556 64.15189606 1.84935769 -37.40779909 2 1
634564 0.05642092 5.34921157 -37.47804762 2 1
634630 62.49421316 5.35440506 -39.33079001 2 1
634633 64.19568341 3.48512548 -39.33464130 2 1
