# id type pc1 pc2 pc3 dist_to_ref defect_type
8666 1 -0.10518634 -0.04106686 0.01039987 0.11359526 Lattice
8667 1 -0.10532658 -0.04389850 0.01348627 0.11495566 Lattice
8668 1 -0.10580319 -0.04530962 0.01755796 0.11661678 Lattice
8669 1 -0.10049272 -0.04643111 0.01510877 0.11225112 Lattice
8670 1 -0.11029940 -0.05485803 0.02542801 0.12786609 Lattice
8671 1 -0.07745609 -0.04344775 0.02447007 0.10056831 Lattice
8672 1 -0.09880787 -0.03546020 0.00906462 0.10559003 Lattice
8673 1 -0.10348595 -0.03979448 0.01255000 0.11188159 Lattice
8674 1 0.19784277 -0.06865971 0.15395429 0.38421858 Unknown
8675 1 -0.10642606 -0.04727164 0.01752855 0.11816734 Lattice
8676 1 0.26722154 -0.19973200 0.28023717 0.89433743 Unknown
8677 1 0.16576781 -0.16083260 0.04976026 0.43071526 Unknown
8678 1 0.02185519 -0.13167856 0.17973513 0.55094697 Unknown
8679 1 -0.05909601 -0.01637550 0.00967659 0.09611567 Lattice
8680 1 -0.09871287 -0.10712584 0.08982048 0.28024887 Unknown
8681 1 -0.10795192 -0.04985721 0.02086622 0.12155061 Lattice
8682 1 -0.10495606 -0.04199890 0.01214343 0.11405376 Lattice
8683 1 -0.10240439 -0.03845318 0.00717954 0.11010292 Lattice
8684 1 -0.10748471 -0.04834298 0.01758172 0.11951596 Lattice
8685 1 -0.10550125 -0.04466124 0.01213832 0.11533816 Lattice
8686 1 -0.10404036 -0.03754751 0.00571046 0.11139535 Lattice
8687 1 -0.10304640 -0.03664385 0.00552740 0.11015580 Lattice
8688 1 -0.10574970 -0.04320546 0.01138362 0.11499306 Lattice
8689 1 -0.10446091 -0.03909353 0.00845393 0.11226156 Lattice
8690 1 -0.10840089 -0.04961640 0.01686154 0.12048702 Lattice
8691 1 -0.10623770 -0.04419889 0.01258169 0.11589876 Lattice
8692 1 -0.10600092 -0.04468241 0.01197544 0.11577600 Lattice
8693 1 -0.10508658 -0.03934053 0.00732868 0.11291848 Lattice
8694 1 -0.10584268 -0.04337306 0.01126949 0.11509606 Lattice
8695 1 -0.10577539 -0.04754647 0.01572201 0.11720126 Lattice
8696 1 -0.10294547 -0.03453519 0.00201672 0.10983846 Lattice
8697 1 -0.10749115 -0.04774999 0.01651114 0.11895131 Lattice
8698 1 -0.10681884 -0.04520697 0.01340375 0.11690081 Lattice
8699 1 -0.10588207 -0.04429178 0.01439325 0.11604559 Lattice
8700 1 -0.10754129 -0.04846889 0.01902677 0.12013788 Lattice
8701 1 -0.10905891 -0.05023111 0.01672784 0.12131010 Lattice
8702 1 -0.10535778 -0.04188188 0.00908060 0.11404792 Lattice
8703 1 -0.10252510 -0.03765274 0.00567754 0.10996128 Lattice
8704 1 -0.10561421 -0.04364502 0.01229270 0.11514237 Lattice
8705 1 -0.10595541 -0.04425543 0.01289406 0.11571076 Lattice
8706 1 -0.10618043 -0.04695183 0.01514244 0.11727858 Lattice
8707 1 -0.10673779 -0.04830172 0.01758668 0.11879552 Lattice
8708 1 -0.10568765 -0.04485280 0.01439881 0.11600224 Lattice
8709 1 -0.10704485 -0.04738269 0.01772439 0.11886916 Lattice
8710 1 -0.10617481 -0.04487442 0.01483027 0.11645768 Lattice
8711 1 -0.10653209 -0.04551724 0.01617837 0.11727689 Lattice
8712 1 -0.10860737 -0.05187086 0.02317729 0.12352987 Lattice
8713 1 -0.10527887 -0.04296786 0.01101049 0.11441549 Lattice
8714 1 -0.08539704 -0.03273481 0.00061327 0.09439777 Lattice
8715 1 -0.09061639 -0.02149979 -0.02440212 0.11185129 Lattice
8716 1 0.39815253 -0.32930960 0.08497054 0.82868271 Unknown
8717 1 -0.09862900 -0.06585839 0.02648316 0.12331902 Lattice
8718 1 0.40243501 -0.23696003 0.28220524 0.72337641 Unknown
8719 1 -0.07613507 -0.17826773 0.14226629 0.36942296 Unknown
8720 1 0.25241032 -0.24581316 0.16450253 0.83631279 Unknown
8721 1 0.44599228 -0.35703887 0.25713788 0.98478388 Unknown
8722 1 0.45991488 -0.09789980 -0.00661599 0.59361569 Unknown
8723 1 0.42680879 -0.26988307 0.18200301 1.01103164 Unknown
8724 1 0.11848292 -0.17474939 0.19158144 0.85490581 Unknown
8725 1 0.39311834 -0.18704295 0.14171698 0.84492696 Unknown
8726 1 0.02649520 -0.08306306 -0.00053730 0.20142061 Unknown
8727 1 0.00606912 -0.05407718 0.01424411 0.17202096 Unknown
8728 1 -0.10598019 -0.04761730 0.02023305 0.11939477 Lattice
8729 1 -0.10622650 -0.04528006 0.01376154 0.11646092 Lattice
8730 1 -0.10503985 -0.04147055 0.01095660 0.11377338 Lattice
8731 1 -0.10970780 -0.05219198 0.01985134 0.12333159 Lattice
8732 1 -0.10804303 -0.04831164 0.01639259 0.11961712 Lattice
8733 1 -0.10813537 -0.04866666 0.01687141 0.11993217 Lattice
8734 1 -0.10567307 -0.04292419 0.01162736 0.11484808 Lattice
8735 1 -0.10674862 -0.04554648 0.01425706 0.11710247 Lattice
8736 1 -0.10534978 -0.04196361 0.01106822 0.11418803 Lattice
8737 1 -0.10674294 -0.04448729 0.01330419 0.11654566 Lattice
8738 1 -0.10492173 -0.04005232 0.00926116 0.11300275 Lattice
8739 1 -0.10497653 -0.03947687 0.00655987 0.11293018 Lattice
8740 1 -0.10857743 -0.04992167 0.01760413 0.12090360 Lattice
8741 1 -0.10582766 -0.04383682 0.01144331 0.11526826 Lattice
8742 1 -0.10394033 -0.03755105 0.00596267 0.11128044 Lattice
8743 1 -0.10944866 -0.05118072 0.01712066 0.12211816 Lattice
8744 1 -0.10442082 -0.03846671 0.00720619 0.11200450 Lattice
8745 1 -0.10586066 -0.04415841 0.01371010 0.11579559 Lattice
8746 1 -0.10711644 -0.04485661 0.01238588 0.11693365 Lattice
8747 1 -0.10526541 -0.04231268 0.01088091 0.11421099 Lattice
8748 1 -0.10589368 -0.04346290 0.01184644 0.11525981 Lattice
8749 1 -0.10925376 -0.05112157 0.01829758 0.12212828 Lattice
8750 1 -0.10700314 -0.04611235 0.01304872 0.11735071 Lattice
8751 1 -0.10383563 -0.04280607 0.01173769 0.11323285 Lattice
8752 1 -0.10452377 -0.03990199 0.00968255 0.11264695 Lattice
8753 1 -0.10327362 -0.03839183 0.00905303 0.11109726 Lattice
8754 1 -0.10527242 -0.04216914 0.01197058 0.11435096 Lattice
8755 1 -0.10751176 -0.04789678 0.01685840 0.11912913 Lattice
8756 1 -0.10728302 -0.04925349 0.02138017 0.12119981 Lattice
8757 1 -0.10481048 -0.04246577 0.01596143 0.11528774 Lattice
8758 1 -0.10696323 -0.04920064 0.02331078 0.12213296 Lattice
8759 1 -0.10592809 -0.04816914 0.02051787 0.11870370 Lattice
8760 1 -0.10470811 -0.04002976 0.00686862 0.11360568 Lattice
8761 1 -0.10319218 -0.03751761 0.00265563 0.11125123 Lattice
8762 1 -0.10213342 -0.03622721 -0.00351516 0.11355095 Lattice
8763 1 -0.10182149 -0.06862947 0.02991260 0.12900849 Lattice
8764 1 -0.11436305 -0.11038055 0.09155786 0.25510973 Unknown
8765 1 -0.03616571 -0.09212939 0.03130324 0.15534341 Unknown
8766 1 0.03093244 -0.02542655 -0.02233422 0.11637339 Lattice
8767 1 0.43622594 -0.20631810 0.30274211 0.99030906 Unknown
8768 1 0.52398405 -0.18816732 0.29839811 0.88785977 Unknown
8769 1 0.47814724 -0.25737424 0.35419537 0.97120778 Unknown
8770 1 0.34067705 -0.13320592 0.10028857 0.71567889 Unknown
8771 1 0.29172118 -0.29142022 0.28673747 1.13406423 Unknown
8772 1 0.36714743 -0.30432980 0.17699980 1.03550238 Unknown
8773 1 0.35592756 -0.22855329 0.12708321 0.85885391 Unknown
8774 1 -0.02273403 0.00316924 0.05499134 0.21489857 Unknown
8775 1 0.06801372 -0.08535419 0.02877881 0.28606693 Unknown
8776 1 -0.08375793 -0.07096345 0.03365465 0.12799189 Lattice
8777 1 -0.10893475 -0.05566745 0.02649118 0.12677984 Lattice
8778 1 -0.10644766 -0.04548710 0.01453849 0.11689423 Lattice
8779 1 -0.10467162 -0.04277761 0.01227059 0.11402190 Lattice
8780 1 -0.10615126 -0.04321127 0.01108614 0.11533736 Lattice
8781 1 -0.10863328 -0.04970338 0.01569211 0.12056730 Lattice
8782 1 -0.10637503 -0.04520877 0.01342789 0.11648282 Lattice
8783 1 -0.10857741 -0.04948902 0.01602830 0.12046058 Lattice
8784 1 -0.10860478 -0.04885036 0.01616020 0.12025180 Lattice
8785 1 -0.10438931 -0.03772628 0.00534639 0.11183122 Lattice
8786 1 -0.10730166 -0.04608406 0.01230464 0.11759505 Lattice
8787 1 -0.10506107 -0.03826499 0.00453810 0.11287822 Lattice
8788 1 -0.10440803 -0.03781089 0.00427387 0.11205848 Lattice
8789 1 -0.10665410 -0.04476766 0.01262371 0.11647922 Lattice
8790 1 -0.10539694 -0.04191872 0.01043534 0.11415241 Lattice
8791 1 -0.10753517 -0.04744508 0.01523512 0.11861741 Lattice
8792 1 -0.10590656 -0.04232241 0.00897787 0.11474510 Lattice
8793 1 -0.10621472 -0.04447035 0.01120643 0.11586507 Lattice
8794 1 -0.10606518 -0.04177993 0.00777249 0.11477878 Lattice
8795 1 -0.10766779 -0.04608787 0.01271285 0.11794551 Lattice
8796 1 -0.10651802 -0.04348876 0.01111827 0.11578721 Lattice
8797 1 -0.10655152 -0.04551358 0.01541348 0.11720350 Lattice
8798 1 -0.10547665 -0.04191353 0.01029971 0.11420837 Lattice
8799 1 -0.10845952 -0.05114844 0.02039823 0.12210863 Lattice
8800 1 -0.10419189 -0.03791492 0.00708773 0.11161350 Lattice
8801 1 -0.10889203 -0.05252235 0.02207777 0.12361680 Lattice
8802 1 -0.10514320 -0.04271543 0.01413013 0.11498059 Lattice
8803 1 -0.10487301 -0.04491205 0.01604673 0.11599773 Lattice
8804 1 -0.10618019 -0.04856207 0.02158525 0.12048111 Lattice
8805 1 -0.10374714 -0.04280541 0.01656867 0.11506690 Lattice
8806 1 -0.10531166 -0.04747035 0.02217037 0.12011766 Lattice
8807 1 -0.10646191 -0.04865190 0.02389825 0.12227161 Lattice
8808 1 -0.10570720 -0.04313177 0.01261592 0.11494743 Lattice
8809 1 -0.10228973 -0.04124940 0.00521000 0.11225287 Lattice
8810 1 0.50793967 -0.23497248 -0.21093956 0.68376585 Unknown
8811 1 -0.10282100 -0.05463199 0.01413100 0.12152027 Lattice
8812 1 -0.10817478 -0.05184931 0.01832574 0.12147501 Lattice
8813 1 -0.08139065 -0.12762617 0.10178182 0.25081133 Unknown
8814 1 -0.10685759 -0.04386482 0.01171370 0.11691470 Lattice
8815 1 0.39205459 -0.17628800 0.27220269 0.86440091 Unknown
8816 1 0.52894397 -0.30061227 0.07437238 0.87224899 Unknown
8817 1 0.38004864 -0.15391754 0.28859061 1.15485786 Unknown
8818 1 0.37478747 -0.13068530 -0.02698353 0.47684497 Unknown
8819 1 0.32265866 -0.26591292 0.30873975 1.06667195 Unknown
8820 1 0.43271634 -0.12174907 -0.00377749 0.57016210 Unknown
8821 1 0.42513555 -0.21297711 0.28294891 0.83757305 Unknown
8822 1 0.16237390 -0.09628512 -0.00832611 0.33838671 Unknown
8823 1 0.23944608 -0.30599286 0.28433485 0.94737009 Unknown
8824 1 0.07286798 -0.11890920 0.00899474 0.27953412 Unknown
8825 1 -0.01417014 -0.05774089 -0.04919972 0.12194441 Lattice
8826 1 -0.10379254 -0.03882529 0.01018463 0.11178921 Lattice
8827 1 -0.10698647 -0.04549432 0.01432762 0.11727539 Lattice
8828 1 -0.10565794 -0.04203162 0.01038713 0.11440852 Lattice
8829 1 -0.10797802 -0.04719042 0.01492278 0.11886920 Lattice
8830 1 -0.10629980 -0.04320464 0.00966151 0.11547271 Lattice
8831 1 -0.10891780 -0.04914841 0.01553109 0.12057863 Lattice
8832 1 -0.10521770 -0.03956909 0.00639066 0.11324142 Lattice
8833 1 -0.10535611 -0.04313425 0.01008269 0.11451084 Lattice
8834 1 -0.10544594 -0.03999397 0.00705712 0.11354724 Lattice
8835 1 -0.10683422 -0.04557907 0.01372845 0.11707195 Lattice
8836 1 -0.10541096 -0.04118523 0.00953113 0.11383969 Lattice
8837 1 -0.10818452 -0.04953140 0.01828065 0.12062797 Lattice
8838 1 -0.10446894 -0.04208171 0.00947376 0.11327375 Lattice
8839 1 -0.10573224 -0.04505315 0.01301541 0.11581345 Lattice
8840 1 -0.10409792 -0.03839250 0.00670790 0.11169227 Lattice
8841 1 -0.10783668 -0.04709387 0.01258864 0.11852435 Lattice
8842 1 -0.10709260 -0.04622176 0.01262028 0.11744146 Lattice
8843 1 -0.10462762 -0.04079519 0.00927007 0.11299830 Lattice
8844 1 -0.10751377 -0.04784292 0.01623518 0.11895533 Lattice
8845 1 -0.10327175 -0.03807210 0.01060320 0.11144004 Lattice
8846 1 -0.10647482 -0.04594666 0.01626590 0.11755853 Lattice
8847 1 -0.10615620 -0.04780765 0.01782293 0.11834540 Lattice
8848 1 -0.10705020 -0.04927556 0.01889905 0.11991060 Lattice
8849 1 -0.10727651 -0.04726446 0.01717273 0.11887270 Lattice
8850 1 -0.10626660 -0.04588609 0.01611769 0.11732083 Lattice
8851 1 -0.10197317 -0.03528520 0.00913403 0.10951833 Lattice
8852 1 -0.10706475 -0.04920366 0.02088693 0.12085241 Lattice
8853 1 -0.10808939 -0.05009363 0.01937914 0.12115279 Lattice
8854 1 -0.10722360 -0.05005604 0.02441011 0.12334191 Lattice
8855 1 -0.10667458 -0.05440854 0.03622420 0.13347490 Lattice
8856 1 -0.10629654 -0.04395487 0.00824491 0.11602929 Lattice
8857 1 -0.10461305 -0.04535159 0.01670466 0.11538666 Lattice
8858 1 -0.10276822 -0.03799670 0.00181792 0.11149981 Lattice
8859 1 0.05211952 -0.00156019 -0.04274859 0.10861569 Lattice
8860 1 0.31166754 -0.14611744 0.04045471 0.50982651 Unknown
8861 1 -0.09636693 -0.02761748 -0.00316145 0.10212727 Lattice
8862 1 0.34256935 -0.12751864 0.05675148 0.65114545 Unknown
8863 1 0.40002160 -0.23167001 0.10675566 0.77296807 Unknown
8864 1 0.25550609 -0.21485595 0.18696478 0.68213970 Unknown
8865 1 0.47453245 -0.13263119 0.19731897 0.85894939 Unknown
8866 1 0.30801427 -0.30922117 0.26129249 1.04744951 Unknown
8867 1 0.31463637 -0.27173823 0.22695217 0.74414060 Unknown
8868 1 0.25282304 -0.14025294 0.12042876 0.42777805 Unknown
8869 1 0.32153882 -0.12888997 0.13892832 0.44755946 Unknown
8870 1 0.37123252 -0.31265069 0.16784968 0.73273388 Unknown
8871 1 0.27449992 -0.27832694 0.27721071 1.19184729 Unknown
8872 1 0.42614561 -0.21246349 0.13188988 1.03876581 Unknown
8873 1 0.34458582 -0.22340880 0.17071487 0.91683880 Unknown
8874 1 0.24884111 -0.18604424 0.01129157 0.38823444 Unknown
8875 1 -0.06827255 -0.02956167 0.02869732 0.11946113 Lattice
8876 1 -0.09958670 -0.03417853 0.00744220 0.10656844 Lattice
8877 1 -0.10557180 -0.04218646 0.01197003 0.11456622 Lattice
8878 1 -0.10598307 -0.04293395 0.01110965 0.11507661 Lattice
8879 1 -0.10450965 -0.03820036 0.00574627 0.11207134 Lattice
8880 1 -0.10601203 -0.04522277 0.01118075 0.11595404 Lattice
8881 1 -0.10619842 -0.04226345 0.00837855 0.11508393 Lattice
8882 1 -0.10432701 -0.03639311 0.00235023 0.11187258 Lattice
8883 1 -0.10330169 -0.03800606 0.00441793 0.11096982 Lattice
8884 1 -0.10687186 -0.04497920 0.01193312 0.11671566 Lattice
8885 1 -0.10350686 -0.03670720 0.00507861 0.11065203 Lattice
8886 1 -0.10797559 -0.04835341 0.01690443 0.11969278 Lattice
8887 1 -0.10745568 -0.04734232 0.01469733 0.11841133 Lattice
8888 1 -0.10643081 -0.04311853 0.01007405 0.11552818 Lattice
8889 1 -0.10662010 -0.04348880 0.01029251 0.11586934 Lattice
8890 1 -0.10716612 -0.04554604 0.01119241 0.11720409 Lattice
8891 1 -0.10595423 -0.04218937 0.00991445 0.11473503 Lattice
8892 1 -0.10614274 -0.04303946 0.01068450 0.11524987 Lattice
8893 1 -0.10852313 -0.05065149 0.01979959 0.12182431 Lattice
8894 1 -0.10838613 -0.05170446 0.02185638 0.12288854 Lattice
8895 1 -0.10295492 -0.03899301 0.01057266 0.11123260 Lattice
8896 1 -0.10666179 -0.04638838 0.01483746 0.11739714 Lattice
8897 1 -0.10542565 -0.04484500 0.01453668 0.11582273 Lattice
8898 1 -0.10741325 -0.04709013 0.01563192 0.11847536 Lattice
8899 1 -0.10605277 -0.04430682 0.01412439 0.11609817 Lattice
8900 1 -0.10481235 -0.04160102 0.01264398 0.11398975 Lattice
8901 1 -0.10608807 -0.04674664 0.01891110 0.11865053 Lattice
8902 1 -0.10716877 -0.04858401 0.01975829 0.12026039 Lattice
8903 1 -0.10629228 -0.04906730 0.02293382 0.12149412 Lattice
8904 1 -0.10576577 -0.04273821 0.01315866 0.11493535 Lattice
8905 1 -0.10554815 -0.04099941 0.00823926 0.11394139 Lattice
8906 1 -0.10717470 -0.04647349 0.01499471 0.11788323 Lattice
8907 1 -0.10686430 -0.04425484 0.01109615 0.11648528 Lattice
8908 1 0.37322213 -0.28649592 0.16946394 1.03002839 Unknown
8909 1 -0.10595402 -0.04659953 0.01818787 0.11773190 Lattice
8910 1 -0.07860802 -0.02772368 -0.02728059 0.10408488 Lattice
8911 1 0.40117370 -0.11931612 0.06321907 0.59627535 Unknown
8912 1 0.14865784 -0.30299886 0.18770758 0.67988677 Unknown
8913 1 -0.03612279 -0.06722709 0.08992746 0.26779820 Unknown
8914 1 0.39834864 -0.26013845 0.01183116 0.58709502 Unknown
8915 1 0.05546534 -0.09965986 0.01929382 0.26868321 Unknown
8916 1 0.25482914 -0.31233946 0.15543882 0.69056640 Unknown
8917 1 0.02289798 -0.11971186 0.07948765 0.30448918 Unknown
8918 1 0.40007152 -0.36646191 0.15512199 0.94490098 Unknown
8919 1 0.33324771 -0.33333596 0.20211891 1.10535200 Unknown
8920 1 0.41752917 -0.30454301 0.16410133 0.82221054 Unknown
8921 1 0.23253283 -0.16176141 0.14674736 0.50082102 Unknown
8922 1 0.25495084 -0.29742199 0.25397016 1.07592531 Unknown
8923 1 0.30392274 -0.19902731 0.12910132 0.89162070 Unknown
8924 1 -0.02746367 -0.06845333 -0.06173058 0.13362774 Lattice
8925 1 -0.07379718 -0.00965811 0.00122770 0.08573298 Lattice
8926 1 -0.10698702 -0.04574306 0.01352376 0.11724442 Lattice
8927 1 -0.10552675 -0.04115566 0.00757141 0.11402058 Lattice
8928 1 -0.10479784 -0.04140593 0.00901929 0.11333271 Lattice
8929 1 -0.10840065 -0.04901659 0.01462056 0.11995420 Lattice
8930 1 -0.10541943 -0.04262407 0.00911292 0.11437847 Lattice
8931 1 -0.10822183 -0.04790242 0.01437630 0.11930503 Lattice
8932 1 -0.10737990 -0.04547410 0.01147993 0.11738162 Lattice
8933 1 -0.10654245 -0.04334317 0.01006981 0.11573698 Lattice
8934 1 -0.10342730 -0.03848733 0.00405069 0.11135455 Lattice
8935 1 -0.10709655 -0.04854365 0.01441512 0.11852238 Lattice
8936 1 -0.10623491 -0.04685992 0.01186114 0.11687309 Lattice
8937 1 -0.10775872 -0.04851710 0.01307209 0.11908713 Lattice
8938 1 -0.10774198 -0.04640787 0.01312143 0.11816730 Lattice
8939 1 -0.10555398 -0.04258859 0.00952969 0.11448508 Lattice
8940 1 -0.10450824 -0.03713901 0.00305325 0.11217773 Lattice
8941 1 -0.10540918 -0.04553309 0.01122340 0.11551670 Lattice
8942 1 -0.10417372 -0.03751190 0.00561543 0.11153376 Lattice
8943 1 -0.10807368 -0.04902698 0.01720895 0.12007362 Lattice
8944 1 -0.10507396 -0.04206845 0.01298785 0.11436201 Lattice
8945 1 -0.10399972 -0.03981046 0.00872149 0.11206110 Lattice
8946 1 -0.10589529 -0.04516858 0.01314877 0.11602847 Lattice
8947 1 -0.10705324 -0.04744666 0.01688942 0.11858603 Lattice
8948 1 -0.10586315 -0.04472636 0.01475094 0.11622182 Lattice
8949 1 -0.10534550 -0.04639270 0.01854434 0.11779957 Lattice
8950 1 -0.10377501 -0.03936560 0.01129478 0.11228529 Lattice
8951 1 -0.10765598 -0.05212418 0.02348775 0.12338710 Lattice
8952 1 -0.10631263 -0.04855267 0.02170568 0.12080617 Lattice
8953 1 -0.09925080 -0.03501731 0.01015680 0.10588270 Lattice
8954 1 -0.10734151 -0.04942380 0.02141387 0.12137897 Lattice
8955 1 -0.10096259 -0.03525837 0.00862062 0.10829094 Lattice
8956 1 -0.10371790 -0.04563534 0.01875827 0.11569182 Lattice
8957 1 -0.09938630 -0.05365664 0.02999628 0.12300352 Lattice
8958 1 0.44607076 -0.30565086 -0.03850287 0.63343470 Unknown
8959 1 -0.10370833 -0.04189960 0.01498157 0.11295507 Lattice
8960 1 -0.10267246 -0.04915978 0.02945165 0.12083288 Lattice
8961 1 -0.07026185 -0.03306933 0.02988645 0.12642456 Lattice
8962 1 -0.10403561 -0.04984138 0.02696123 0.12357860 Lattice
8963 1 0.06399549 -0.10425460 0.06950809 0.33117416 Unknown
8964 1 0.04788382 -0.10803050 -0.04100956 0.14697450 Lattice
8965 1 0.17163122 -0.30017311 0.11701240 0.65232071 Unknown
8966 1 -0.10535691 -0.14022263 0.09082269 0.29074912 Unknown
8967 1 0.15141126 -0.11926383 -0.04021031 0.27399424 Unknown
8968 1 0.31489598 -0.29382320 0.24257281 1.19406052 Unknown
8969 1 0.13500004 -0.15701077 0.01365612 0.29870010 Unknown
8970 1 -0.07609796 -0.05481818 -0.00245198 0.10262713 Lattice
8971 1 -0.02666765 -0.07145116 -0.05736683 0.13068194 Lattice
8972 1 -0.07829437 -0.01917228 0.00147245 0.08861251 Lattice
8973 1 -0.09734832 -0.10429083 0.07440731 0.20574539 Unknown
8974 1 -0.10523624 -0.04347700 0.01111205 0.11456908 Lattice
8975 1 -0.10877960 -0.05156614 0.01960597 0.12220460 Lattice
8976 1 -0.10736738 -0.04791686 0.01711958 0.11908446 Lattice
8977 1 -0.10830309 -0.04831887 0.01395757 0.11955293 Lattice
8978 1 -0.10609847 -0.04404822 0.01170277 0.11562458 Lattice
8979 1 -0.10320039 -0.03460554 0.00295665 0.10991904 Lattice
8980 1 -0.10604764 -0.04515320 0.01289054 0.11610641 Lattice
8981 1 -0.10730716 -0.04584792 0.01203216 0.11747608 Lattice
8982 1 -0.10511323 -0.03990422 0.00709991 0.11316203 Lattice
8983 1 -0.10603315 -0.04322653 0.00928118 0.11520763 Lattice
8984 1 -0.10470994 -0.03940497 0.00634162 0.11266842 Lattice
8985 1 -0.10424447 -0.03657324 0.00269614 0.11177566 Lattice
8986 1 -0.10743489 -0.04519051 0.01122998 0.11735859 Lattice
8987 1 -0.10821177 -0.04867134 0.01468717 0.11964619 Lattice
8988 1 -0.10610459 -0.04317438 0.01232065 0.11538226 Lattice
8989 1 -0.10558300 -0.04249651 0.01018557 0.11449483 Lattice
8990 1 -0.10638017 -0.04390702 0.01160329 0.11582611 Lattice
8991 1 -0.10358262 -0.03570782 0.00335396 0.11061722 Lattice
8992 1 -0.10428300 -0.03959191 0.00699123 0.11224961 Lattice
8993 1 -0.10814303 -0.05113660 0.01961054 0.12155462 Lattice
8994 1 -0.10908078 -0.05393015 0.02215260 0.12420731 Lattice
8995 1 -0.10687276 -0.04661046 0.01621453 0.11801579 Lattice
8996 1 -0.10238160 -0.03950795 0.00778802 0.11042808 Lattice
8997 1 -0.10643034 -0.04676931 0.01612989 0.11764918 Lattice
8998 1 -0.10761584 -0.04805554 0.01703200 0.11934629 Lattice
8999 1 -0.10733216 -0.04853131 0.02000390 0.12043728 Lattice
9000 1 -0.10573709 -0.04736674 0.01938699 0.11880699 Lattice
9001 1 -0.10570622 -0.04632102 0.02018488 0.11912259 Lattice
9002 1 -0.10879221 -0.05431320 0.02382733 0.12447862 Lattice
9003 1 -0.09802282 -0.04231480 0.01015553 0.10756605 Lattice
9004 1 -0.10443422 -0.04796209 0.02176574 0.11825430 Lattice
9005 1 -0.10832111 -0.05611671 0.02048246 0.12392845 Lattice
9006 1 0.06205940 -0.10987617 -0.02189626 0.16294675 Unknown
9007 1 -0.03175263 -0.06883733 0.04572363 0.15884607 Unknown
9008 1 -0.10726413 -0.04901644 0.01862030 0.11982318 Lattice
9009 1 -0.09821467 -0.04591416 0.01931509 0.11314568 Lattice
9010 1 -0.10464818 -0.04516164 0.01974386 0.11763995 Lattice
9011 1 -0.09324266 -0.03228990 0.01713167 0.10868932 Lattice
9012 1 -0.04629018 -0.03424478 0.07682299 0.31909384 Unknown
9013 1 -0.10582529 -0.04852635 0.02269770 0.12099291 Lattice
9014 1 -0.07736309 -0.02968709 0.01317343 0.10224868 Lattice
9015 1 -0.10835156 -0.05131721 0.02010180 0.12195040 Lattice
9016 1 0.00075386 -0.06633344 0.05992905 0.33182578 Unknown
