# id type pc1 pc2 dist_to_ref defect_type
1832 1 0.02746353 0.04073794 0.05050196 Lattice
1833 1 0.00158123 0.00137831 0.00431033 Lattice
1834 1 -0.00193068 -0.00380565 0.00624807 Lattice
1835 1 -0.00962387 -0.01503204 0.02009844 Lattice
1836 1 0.00246250 0.00117761 0.00697220 Lattice
1837 1 0.00690132 0.00796931 0.01388964 Lattice
1838 1 0.00495885 0.00664003 0.00957675 Lattice
1839 1 -0.00827847 -0.01438343 0.01728375 Lattice
1840 1 -0.00142021 -0.00327558 0.00602453 Lattice
1841 1 -0.00442967 -0.00876386 0.01111537 Lattice
1842 1 -0.00136883 -0.00369718 0.00664484 Lattice
1843 1 0.00897260 0.01195536 0.01585504 Lattice
1844 1 0.00108341 0.00086179 0.00254626 Lattice
1845 1 -0.00157977 -0.00398663 0.00674152 Lattice
1846 1 -0.00690272 -0.01106889 0.01420310 Lattice
1847 1 -0.01627056 -0.02510426 0.03046850 Lattice
1848 1 0.00810913 0.00959006 0.01465155 Lattice
1849 1 -0.01348391 -0.02272687 0.02723631 Lattice
1850 1 -0.00506871 -0.00891690 0.01320755 Lattice
1851 1 -0.02300294 -0.03689383 0.04408894 Lattice
1852 1 0.01779325 0.02414296 0.03402073 Lattice
1853 1 -0.00063374 -0.00264082 0.00758709 Lattice
1854 1 0.01550466 0.02207809 0.02886977 Lattice
1855 1 -0.00391094 -0.00710758 0.00919074 Lattice
1856 1 0.01191972 0.01543446 0.02275184 Lattice
1857 1 0.00101652 0.00037746 0.00384955 Lattice
1858 1 0.00678043 0.00900970 0.01248309 Lattice
1859 1 -0.00258666 -0.00566122 0.00761669 Lattice
1860 1 -0.01141195 -0.01899889 0.02289081 Lattice
1861 1 0.00179415 0.00092859 0.00558137 Lattice
1862 1 0.00808958 0.00824631 0.01653956 Lattice
1863 1 -0.00622782 -0.01096898 0.01324376 Lattice
1864 1 -0.00446299 -0.00737146 0.00948243 Lattice
1865 1 0.01621992 0.02280158 0.03005452 Lattice
1866 1 -0.01139871 -0.01822967 0.02245252 Lattice
1867 1 -0.00025238 -0.00142989 0.00724345 Lattice
1868 1 0.01531017 0.02246208 0.02856470 Lattice
1869 1 -0.01306974 -0.02220242 0.02657270 Lattice
1870 1 -0.00432969 -0.00860172 0.01322982 Lattice
1871 1 -0.00311276 -0.00733847 0.01091333 Lattice
1872 1 0.00540675 0.00307057 0.01588311 Lattice
1873 1 0.02544102 0.03739926 0.04682397 Lattice
1874 1 0.00617089 0.00642271 0.01368553 Lattice
1875 1 0.00281276 0.00411121 0.00990853 Lattice
1876 1 -0.00616096 -0.01219615 0.01618037 Lattice
1877 1 0.01397908 0.01984336 0.02577544 Lattice
1878 1 -0.00100634 -0.00493811 0.01032979 Lattice
1879 1 0.01936412 0.02705064 0.03489274 Lattice
1880 1 0.00426642 0.00582580 0.00900454 Lattice
1881 1 0.00434748 0.00349955 0.00937534 Lattice
1882 1 0.00468079 0.00710538 0.01100698 Lattice
1883 1 0.01196080 0.01654554 0.02147412 Lattice
1884 1 0.00590081 0.00730583 0.01735888 Lattice
1885 1 0.00363955 0.00352700 0.00656978 Lattice
1886 1 -0.01102524 -0.01729503 0.02133027 Lattice
1887 1 -0.00127253 -0.00252085 0.00690486 Lattice
1888 1 0.00969534 0.01148198 0.01860536 Lattice
1889 1 0.01312605 0.01947821 0.02453119 Lattice
1890 1 0.00622282 0.00785680 0.01105658 Lattice
1891 1 0.00988330 0.01487831 0.01885712 Lattice
1892 1 0.00898255 0.01234152 0.01594204 Lattice
1893 1 0.01233712 0.01862494 0.02329418 Lattice
1894 1 -0.00534609 -0.01000703 0.01245121 Lattice
1895 1 0.01703931 0.02373677 0.03091157 Lattice
1896 1 -0.00338147 -0.00761581 0.01114314 Lattice
1897 1 -0.00239149 -0.00360102 0.00903688 Lattice
1898 1 0.00880629 0.01081983 0.01538251 Lattice
1899 1 0.01171421 0.01669291 0.02362900 Lattice
1900 1 -0.00896757 -0.01456386 0.01831528 Lattice
1901 1 0.01597395 0.02178550 0.02891696 Lattice
1902 1 0.00655296 0.00830100 0.01139085 Lattice
1903 1 0.01172429 0.01672520 0.02176946 Lattice
1904 1 -0.00849173 -0.01394132 0.01703494 Lattice
1905 1 0.00620904 0.00779500 0.01324596 Lattice
1906 1 0.00334012 0.00059068 0.01292620 Lattice
1907 1 -0.00179985 -0.00477819 0.00791280 Lattice
1908 1 0.00127750 0.00117913 0.00372150 Lattice
1909 1 0.00895456 0.01067164 0.01628762 Lattice
1910 1 0.00924097 0.01091040 0.01722619 Lattice
1911 1 -0.01147809 -0.01866974 0.02279243 Lattice
1912 1 0.01196456 0.01544782 0.02286889 Lattice
1913 1 -0.00378612 -0.00801859 0.01015722 Lattice
1914 1 0.00471737 0.00518789 0.01159685 Lattice
1915 1 0.00743223 0.00970240 0.01498207 Lattice
1916 1 -0.02556292 -0.03917448 0.04835023 Lattice
1917 1 -0.01982733 -0.03134568 0.03792511 Lattice
1918 1 -0.01353580 -0.02033907 0.02597841 Lattice
1919 1 0.00770325 0.01000254 0.01803268 Lattice
1920 1 0.00709904 0.00848983 0.01582333 Lattice
1921 1 -0.01039694 -0.01647940 0.01988404 Lattice
1922 1 -0.00234020 -0.00542526 0.00907979 Lattice
1923 1 -0.00783951 -0.01440059 0.01783390 Lattice
1924 1 0.01065495 0.01466897 0.02003448 Lattice
1925 1 -0.02337075 -0.03792455 0.04527300 Lattice
1926 1 -0.01065677 -0.02141611 0.02703435 Lattice
1927 1 -0.00468081 -0.00955539 0.01460319 Lattice
1928 1 0.00491501 0.00517178 0.01239723 Lattice
1929 1 0.00839252 0.01025330 0.02148486 Lattice
1930 1 0.02038592 0.02806731 0.03783874 Lattice
1931 1 0.01652907 0.02361461 0.03098671 Lattice
1932 1 -0.00516056 -0.01064723 0.01337758 Lattice
1933 1 0.00986735 0.01224336 0.01731130 Lattice
1934 1 0.00622971 0.00805412 0.01159910 Lattice
1935 1 -0.01235396 -0.02025834 0.02430972 Lattice
1936 1 -0.01037726 -0.01834171 0.02203356 Lattice
1937 1 -0.00313070 -0.00629611 0.00794592 Lattice
1938 1 0.02695938 0.03918727 0.04968744 Lattice
1939 1 0.00484900 0.00547166 0.00928736 Lattice
1940 1 -0.00870449 -0.01373699 0.01749816 Lattice
1941 1 -0.01368997 -0.02077687 0.02632202 Lattice
1942 1 0.00365659 0.00266812 0.00872556 Lattice
1943 1 -0.00543009 -0.01027765 0.01294216 Lattice
1944 1 -0.00003039 -0.00256910 0.03779930 Lattice
1945 1 -0.00014511 -0.00170964 0.00897362 Lattice
1946 1 0.00658513 0.00862589 0.01254258 Lattice
1947 1 -0.00891776 -0.01498897 0.01805134 Lattice
1948 1 0.00701770 0.01132085 0.01950999 Lattice
1949 1 0.01474551 0.02034413 0.02666656 Lattice
1950 1 0.01796148 0.02808024 0.03560136 Lattice
1951 1 0.00713964 0.00994294 0.01328794 Lattice
1952 1 0.01700786 0.02479067 0.03114895 Lattice
1953 1 -0.01149188 -0.01896387 0.02389151 Lattice
1954 1 0.01392433 0.02064523 0.02566707 Lattice
1955 1 -0.01206561 -0.01992585 0.02384476 Lattice
1956 1 0.00358945 0.00407318 0.00851781 Lattice
1957 1 -0.01536895 -0.02530025 0.03022698 Lattice
1958 1 -0.00874864 -0.01496581 0.01822126 Lattice
1959 1 -0.00403018 -0.00828790 0.01137611 Lattice
1960 1 -0.00549546 -0.01076996 0.01488028 Lattice
1961 1 0.00010781 -0.00144301 0.00668639 Lattice
1962 1 -0.00662181 -0.01173598 0.01433850 Lattice
1963 1 0.00271160 0.00215423 0.00752301 Lattice
1964 1 0.00265406 0.00280237 0.00578395 Lattice
1965 1 0.00339715 0.00412552 0.00886772 Lattice
1966 1 -0.00010937 -0.00153645 0.00550151 Lattice
1967 1 0.00414757 0.00554938 0.00864225 Lattice
1968 1 0.01875921 0.02705902 0.03390202 Lattice
1969 1 0.00732947 0.01012872 0.01444451 Lattice
1970 1 0.01289979 0.01795695 0.02346682 Lattice
1971 1 -0.00260832 -0.00534775 0.00758309 Lattice
1972 1 -0.00377813 -0.00823119 0.01206538 Lattice
1973 1 0.00708916 0.01016666 0.01493966 Lattice
1974 1 -0.00465286 -0.01041400 0.01317008 Lattice
1975 1 0.00353914 0.00269382 0.01224677 Lattice
1976 1 0.00732132 0.01035788 0.01388488 Lattice
1977 1 0.00561029 0.00693135 0.01163970 Lattice
1978 1 -0.00175636 -0.00409446 0.00782645 Lattice
1979 1 -0.00010899 -0.00141298 0.00495305 Lattice
1980 1 -0.00354212 -0.00626785 0.00821796 Lattice
1981 1 0.01097156 0.01443009 0.02060290 Lattice
1982 1 0.01272095 0.01569795 0.02294833 Lattice
1983 1 0.02002209 0.02861081 0.03678378 Lattice
1984 1 0.01224602 0.01490104 0.02324837 Lattice
1985 1 0.01278935 0.01769574 0.02273667 Lattice
1986 1 -0.01251049 -0.02054243 0.02479408 Lattice
1987 1 -0.00207681 -0.00350416 0.04345856 Lattice
1988 1 -0.00702750 -0.01358406 0.01706650 Lattice
1989 1 0.00157130 0.00099452 0.00845366 Lattice
1990 1 0.01015468 0.01425397 0.01869110 Lattice
1991 1 0.00544226 0.00782785 0.04274861 Lattice
1992 1 -0.00995316 -0.01576843 0.04936676 Lattice
1993 1 0.01087905 0.01706926 0.02186154 Lattice
1994 1 0.00359538 0.00454645 0.00693048 Lattice
1995 1 0.01763951 0.02586006 0.03167385 Lattice
1996 1 -0.00250525 -0.00281055 0.01652675 Lattice
1997 1 0.02275551 0.03466905 0.04319368 Lattice
1998 1 0.01845579 0.02544379 0.03372039 Lattice
1999 1 0.01377608 0.01863412 0.02556503 Lattice
2000 1 0.01750682 0.02594067 0.03247246 Lattice
2001 1 0.02239658 0.03445039 0.04210222 Lattice
2002 1 0.00365180 0.00271419 0.01088550 Lattice
2003 1 0.00201153 -0.00024978 0.00893363 Lattice
2004 1 -0.00246430 -0.00440559 0.00900898 Lattice
2005 1 0.02363439 0.03412744 0.04398845 Lattice
2006 1 0.00264338 0.00205877 0.00935641 Lattice
2007 1 0.00635954 0.00637910 0.01351122 Lattice
2008 1 -0.01319835 -0.02264871 0.02742883 Lattice
2009 1 0.00788870 0.01078369 0.01442420 Lattice
2010 1 0.00742083 0.01071872 0.01497114 Lattice
2011 1 0.01672423 0.02442835 0.03049256 Lattice
2012 1 0.01052121 0.01341356 0.01951233 Lattice
2013 1 0.00864960 0.01361662 0.01742637 Lattice
2014 1 0.00150622 0.00162283 0.00385628 Lattice
2015 1 0.00734159 0.01072806 0.01395099 Lattice
2016 1 -0.00160036 -0.00516420 0.01150887 Lattice
2017 1 0.00575424 0.00619708 0.01238891 Lattice
2018 1 -0.02399069 -0.03748056 0.04511232 Lattice
2019 1 -0.00619309 -0.01230437 0.01763370 Lattice
2020 1 -0.01164649 -0.01974511 0.02378854 Lattice
2021 1 0.01484149 0.01972817 0.02698797 Lattice
2022 1 0.00901544 0.01058328 0.01604816 Lattice
2023 1 0.00896506 0.01014009 0.01663979 Lattice
2024 1 -0.01967825 -0.03232502 0.03867456 Lattice
2025 1 0.00991326 0.01285695 0.01826914 Lattice
2026 1 0.02402899 0.03371142 0.04333482 Lattice
2027 1 -0.00696135 -0.01150058 0.01588785 Lattice
2028 1 0.00071332 0.00064089 0.00700105 Lattice
2029 1 0.00540912 0.00489484 0.01670677 Lattice
2030 1 0.01154072 0.01657596 0.02214456 Lattice
2031 1 -0.01380270 -0.02472265 0.03011078 Lattice
2032 1 0.01601486 0.02183679 0.02883214 Lattice
2033 1 -0.01779378 -0.02789697 0.03405766 Lattice
2034 1 0.00720504 0.00776622 0.01476319 Lattice
2035 1 -0.01138590 -0.01910541 0.02491997 Lattice
2036 1 0.00968343 0.01333606 0.01756555 Lattice
2037 1 -0.00469065 -0.00972469 0.01309386 Lattice
2038 1 0.00373959 0.00406714 0.00914727 Lattice
2039 1 -0.01803991 -0.02674298 0.03577562 Lattice
2040 1 -0.01147357 -0.01919197 0.02323855 Lattice
2041 1 -0.00071495 -0.00152686 0.00581069 Lattice
2042 1 -0.00483344 -0.00943872 0.01152970 Lattice
2043 1 0.01836225 0.02545910 0.03332284 Lattice
2044 1 0.00012811 -0.00113838 0.00674536 Lattice
2045 1 -0.00339687 -0.00751815 0.01082101 Lattice
2046 1 0.01761810 0.02450725 0.03141827 Lattice
2047 1 -0.00122909 -0.00422139 0.00735808 Lattice
2048 1 -0.00939726 -0.01617306 0.01997798 Lattice
2049 1 -0.00103578 -0.00415315 0.00716640 Lattice
2050 1 0.01470575 0.01946604 0.02642339 Lattice
2051 1 -0.01331882 -0.02362961 0.02851326 Lattice
2052 1 0.01282418 0.01878334 0.02422134 Lattice
2053 1 -0.01482192 -0.02431569 0.02981007 Lattice
2054 1 0.00287146 0.00229575 0.00776637 Lattice
2055 1 -0.00504985 -0.00998149 0.01429546 Lattice
2056 1 0.00422291 0.00258537 0.01403195 Lattice
2057 1 -0.00976039 -0.01763289 0.02213546 Lattice
2058 1 -0.01532584 -0.02436672 0.02922789 Lattice
2059 1 0.00959759 0.01274925 0.01907193 Lattice
2060 1 0.00742673 0.00736437 0.01600838 Lattice
2061 1 -0.01263452 -0.02004569 0.02396752 Lattice
2062 1 -0.00767869 -0.01353098 0.01636501 Lattice
2063 1 -0.01722648 -0.02929887 0.03492674 Lattice
2064 1 0.00142143 -0.00011525 0.00903036 Lattice
2065 1 -0.00961899 -0.01640052 0.01969721 Lattice
2066 1 0.01706594 0.02325441 0.03223384 Lattice
2067 1 -0.00244278 -0.00638669 0.01073368 Lattice
2068 1 -0.00880662 -0.01434330 0.01805733 Lattice
2069 1 0.00553684 0.00528051 0.01166582 Lattice
2070 1 0.02080564 0.03044701 0.03786115 Lattice
2071 1 -0.00649865 -0.01103123 0.01402257 Lattice
2072 1 0.00940203 0.01272487 0.01651435 Lattice
2073 1 -0.00441238 -0.00827566 0.01170201 Lattice
2074 1 0.00894479 0.01295756 0.01608402 Lattice
2075 1 0.00512998 0.00729545 0.01308437 Lattice
2076 1 0.00802501 0.01016424 0.01378605 Lattice
2077 1 0.01112191 0.01462406 0.01983755 Lattice
2078 1 -0.00865609 -0.01550717 0.01856659 Lattice
2079 1 0.00516841 0.00755115 0.01139688 Lattice
2080 1 -0.00313224 -0.00642801 0.00820327 Lattice
2081 1 0.02334576 0.03393213 0.04255649 Lattice
2082 1 0.00140000 0.00292857 0.01092972 Lattice
2083 1 -0.00449477 -0.00888763 0.01273287 Lattice
2084 1 0.00424823 0.00462594 0.00966990 Lattice
2085 1 0.01126373 0.01525623 0.01956654 Lattice
2086 1 -0.00229201 -0.00461721 0.00627798 Lattice
2087 1 0.00155407 -0.00007457 0.00611527 Lattice
2088 1 -0.00598792 -0.01045635 0.01306476 Lattice
2089 1 0.00122418 0.00059013 0.00541883 Lattice
2090 1 0.01448573 0.01961764 0.02636561 Lattice
2091 1 -0.00907487 -0.01638820 0.01983959 Lattice
2092 1 0.01452582 0.02121310 0.02659313 Lattice
2093 1 0.00135690 -0.00157837 0.01196952 Lattice
2094 1 0.00302751 0.00283547 0.00854906 Lattice
2095 1 0.01005895 0.01337124 0.02031808 Lattice
2096 1 -0.00817071 -0.01376367 0.01663037 Lattice
2097 1 0.00191517 0.00226281 0.00831131 Lattice
2098 1 -0.00251406 -0.00678314 0.01003577 Lattice
2099 1 -0.00654384 -0.01104319 0.01467521 Lattice
2100 1 0.00628175 0.00880944 0.01221120 Lattice
2101 1 0.01665038 0.02262186 0.03270811 Lattice
2102 1 -0.01527870 -0.02368647 0.02865781 Lattice
2103 1 -0.00117322 -0.00274818 0.00802573 Lattice
2104 1 -0.01723001 -0.02746041 0.03326862 Lattice
2105 1 -0.00709696 -0.01190780 0.01448186 Lattice
2106 1 0.00369223 0.00370998 0.00790805 Lattice
2107 1 0.00504239 0.00509109 0.01147031 Lattice
2108 1 -0.00692399 -0.01219156 0.01539886 Lattice
2109 1 -0.00773480 -0.01220127 0.01462727 Lattice
2110 1 -0.00228451 -0.00575678 0.00767361 Lattice
2111 1 -0.00578475 -0.01095250 0.01480517 Lattice
2112 1 -0.00577170 -0.01036139 0.01271479 Lattice
2113 1 -0.00703844 -0.01212592 0.01530297 Lattice
2114 1 0.00525739 0.00610727 0.00964918 Lattice
2115 1 0.00062969 -0.00030939 0.00584115 Lattice
2116 1 -0.00409668 -0.00914133 0.01199680 Lattice
2117 1 0.00426349 0.00775884 0.01238249 Lattice
2118 1 0.00232373 0.00360995 0.00796440 Lattice
2119 1 0.00346715 0.00497624 0.00708339 Lattice
2120 1 0.01511467 0.02107354 0.02766784 Lattice
2121 1 0.02265106 0.03424849 0.04208200 Lattice
2122 1 0.01248093 0.01692788 0.02343141 Lattice
2123 1 0.00367785 0.00387124 0.00900978 Lattice
2124 1 0.00399645 0.00493309 0.00690156 Lattice
2125 1 -0.00043577 -0.00214763 0.00676112 Lattice
2126 1 -0.01751935 -0.02847210 0.03398695 Lattice
2127 1 0.00112634 -0.00047726 0.00730380 Lattice
2128 1 -0.00689191 -0.01216632 0.01508423 Lattice
2129 1 -0.00053892 -0.00280513 0.00600324 Lattice
2130 1 0.00681393 0.00916028 0.01249845 Lattice
2131 1 0.00348583 0.00320068 0.00894505 Lattice
2132 1 0.00551398 0.00611807 0.01103238 Lattice
2133 1 0.00418525 0.00574689 0.00982831 Lattice
2134 1 0.00398647 0.00344396 0.01007034 Lattice
2135 1 -0.00042999 -0.00211659 0.00403756 Lattice
2136 1 0.00176406 0.00162678 0.00460257 Lattice
2137 1 0.00257160 0.00281453 0.00585987 Lattice
2138 1 -0.01152029 -0.01860997 0.02355201 Lattice
2139 1 0.00193493 0.00213436 0.00427806 Lattice
2140 1 0.02071463 0.03041119 0.03795383 Lattice
2141 1 -0.00357694 -0.00733658 0.01030085 Lattice
2142 1 -0.01465479 -0.02334941 0.02801301 Lattice
2143 1 0.02501283 0.03681809 0.04649126 Lattice
2144 1 -0.00499403 -0.00746237 0.01416366 Lattice
2145 1 0.00800656 0.01097898 0.01466604 Lattice
2146 1 0.00234415 0.00226496 0.00640981 Lattice
2147 1 -0.00584355 -0.01124915 0.01419111 Lattice
2148 1 -0.00618052 -0.01009757 0.01372805 Lattice
2149 1 -0.00515170 -0.00922532 0.01117577 Lattice
2150 1 -0.00381488 -0.00720436 0.00905566 Lattice
2151 1 -0.00810839 -0.01327712 0.01591203 Lattice
2152 1 0.00617925 0.00752280 0.01313561 Lattice
2153 1 0.00700762 0.00872335 0.01331146 Lattice
2154 1 0.01144333 0.01482710 0.02153293 Lattice
2155 1 0.01024129 0.01391779 0.01837337 Lattice
2156 1 -0.00554803 -0.00925668 0.01153469 Lattice
2157 1 0.01760643 0.02635834 0.03201918 Lattice
2158 1 0.01699107 0.02498853 0.03123134 Lattice
2159 1 0.00617706 0.00754070 0.01190012 Lattice
2160 1 -0.00855405 -0.01321573 0.01657922 Lattice
2161 1 0.00058467 -0.00097874 0.00511845 Lattice
2162 1 0.00352821 0.00383241 0.00975829 Lattice
2163 1 0.01955008 0.02646892 0.03523700 Lattice
2164 1 0.01502099 0.01973880 0.02656519 Lattice
2165 1 0.00609361 0.00654011 0.01255823 Lattice
2166 1 -0.01261290 -0.02088652 0.02503610 Lattice
2167 1 -0.01754210 -0.02782433 0.03336122 Lattice
2168 1 0.00304219 0.00327533 0.00782336 Lattice
2169 1 -0.00103110 -0.00351417 0.00618116 Lattice
2170 1 0.00275888 0.00390876 0.00553148 Lattice
2171 1 -0.00822460 -0.01367129 0.01644794 Lattice
2172 1 -0.00415621 -0.00737055 0.00937375 Lattice
2173 1 -0.00904848 -0.01580354 0.01996628 Lattice
2174 1 0.00637105 0.00805359 0.01234067 Lattice
2175 1 0.02866600 0.04132720 0.05166091 Lattice
2176 1 -0.00000149 -0.00144240 0.00691899 Lattice
2177 1 0.02398315 0.03510691 0.04387652 Lattice
2178 1 -0.00348248 -0.00671763 0.01125219 Lattice
2179 1 -0.00410757 -0.00846720 0.01091335 Lattice
2180 1 -0.01177421 -0.01990122 0.02535909 Lattice
2181 1 -0.00951492 -0.01599871 0.01919493 Lattice
2182 1 0.00765963 0.00963373 0.01520083 Lattice
2183 1 -0.00170896 -0.00300172 0.00436451 Lattice
2184 1 -0.02139972 -0.03387654 0.04066326 Lattice
2185 1 -0.00698184 -0.01357212 0.01719930 Lattice
2186 1 -0.02166295 -0.03504655 0.04196167 Lattice
2187 1 0.00633174 0.00723111 0.01385521 Lattice
2188 1 -0.00460546 -0.00847244 0.01093398 Lattice
2189 1 -0.00742949 -0.01426503 0.01885533 Lattice
2190 1 -0.00127845 -0.00608041 0.01554042 Lattice
2191 1 0.00072014 -0.00213970 0.00750883 Lattice
2192 1 -0.01985154 -0.03324115 0.03994133 Lattice
2193 1 -0.00592536 -0.01398421 0.01940184 Lattice
2194 1 -0.00526399 -0.00868797 0.01105257 Lattice
2195 1 -0.00347547 -0.00666429 0.00891242 Lattice
2196 1 -0.00710822 -0.01105010 0.01377483 Lattice
2197 1 -0.00129623 -0.00339204 0.00504133 Lattice
2198 1 -0.00413889 -0.00746380 0.01043326 Lattice
2199 1 -0.00578599 -0.00966263 0.01156081 Lattice
2200 1 -0.01585875 -0.02678740 0.03196168 Lattice
2201 1 0.00371727 0.00245972 0.00909171 Lattice
2202 1 -0.00620822 -0.01179495 0.01575359 Lattice
2203 1 -0.00662225 -0.01326566 0.01701546 Lattice
2204 1 0.01555350 0.02221280 0.02916031 Lattice
2205 1 0.01255605 0.01783099 0.02303459 Lattice
2206 1 0.01144015 0.01492788 0.02236311 Lattice
2207 1 0.01372902 0.01834579 0.02436297 Lattice
2208 1 0.02094682 0.03076605 0.03865822 Lattice
2209 1 -0.01440466 -0.02461185 0.03018899 Lattice
2210 1 -0.01719502 -0.02788794 0.03340615 Lattice
2211 1 0.00342953 0.00376501 0.01203820 Lattice
2212 1 -0.01157632 -0.01879421 0.02321237 Lattice
2213 1 -0.00709295 -0.01287602 0.01587508 Lattice
2214 1 -0.00331984 -0.00558178 0.00920448 Lattice
2215 1 0.01123680 0.01604724 0.02100264 Lattice
2216 1 0.01115271 0.01534443 0.02090116 Lattice
2217 1 -0.00423302 -0.00689258 0.00881218 Lattice
2218 1 0.00326074 0.00346097 0.00764881 Lattice
2219 1 -0.00537518 -0.00954934 0.01163316 Lattice
2220 1 -0.00869362 -0.01505738 0.01861332 Lattice
2221 1 0.01355164 0.01968739 0.02496822 Lattice
2222 1 0.00808007 0.01148324 0.01461635 Lattice
2223 1 -0.01393895 -0.02197610 0.02677273 Lattice
2224 1 -0.00817886 -0.01371194 0.01642705 Lattice
2225 1 -0.00938725 -0.01677731 0.02031433 Lattice
2226 1 0.01402533 0.02062461 0.02579280 Lattice
2227 1 -0.00955574 -0.01681553 0.02078815 Lattice
2228 1 -0.00387307 -0.00810340 0.01143407 Lattice
2229 1 0.00430108 0.00324420 0.01112651 Lattice
2230 1 0.01168529 0.01511307 0.02069413 Lattice
2231 1 -0.00938003 -0.01527659 0.01857173 Lattice
2232 1 0.01186701 0.01598596 0.02184506 Lattice
2233 1 -0.01313561 -0.02241000 0.02768747 Lattice
2234 1 -0.01302490 -0.02125480 0.02617859 Lattice
2235 1 -0.01062286 -0.01862352 0.02247469 Lattice
2236 1 -0.00804099 -0.01256811 0.01538935 Lattice
2237 1 -0.01589563 -0.02857434 0.03466278 Lattice
2238 1 0.01382003 0.02041578 0.02645685 Lattice
2239 1 -0.00440091 -0.00889592 0.01125687 Lattice
2240 1 0.01447054 0.01959277 0.02667472 Lattice
2241 1 0.01241775 0.01695439 0.02278454 Lattice
2242 1 0.01268498 0.01826379 0.02289462 Lattice
2243 1 -0.00723669 -0.01198963 0.01482084 Lattice
2244 1 0.00567368 0.00690360 0.01143041 Lattice
2245 1 -0.00904066 -0.01398521 0.01703354 Lattice
2246 1 0.00475642 0.00528792 0.00931994 Lattice
2247 1 -0.00013703 -0.00228630 0.00710298 Lattice
2248 1 -0.00130052 -0.00428636 0.00743920 Lattice
2249 1 0.00937431 0.01049092 0.01814498 Lattice
2250 1 0.00702796 0.01003016 0.01330854 Lattice
2251 1 -0.00005811 -0.00261045 0.00660371 Lattice
2252 1 0.01009319 0.01385264 0.01824910 Lattice
2253 1 0.00913223 0.01186146 0.01720247 Lattice
2254 1 -0.00700229 -0.01138921 0.01368171 Lattice
2255 1 0.00191354 0.00177059 0.00414468 Lattice
2256 1 -0.00241310 -0.00351024 0.00538984 Lattice
2257 1 0.00109169 0.00144674 0.00487313 Lattice
2258 1 0.02063611 0.03024840 0.03883239 Lattice
2259 1 0.00257273 0.00160157 0.00815562 Lattice
2260 1 0.01201670 0.01653504 0.02223151 Lattice
2261 1 0.00924039 0.01218819 0.01644876 Lattice
2262 1 0.00435471 0.00403921 0.00999216 Lattice
2263 1 0.00514288 0.00468073 0.01102298 Lattice
2264 1 0.01323344 0.01884680 0.02485808 Lattice
2265 1 -0.00278504 -0.00800154 0.01493596 Lattice
2266 1 -0.00427672 -0.00881922 0.01395648 Lattice
2267 1 -0.02603406 -0.04108767 0.04954431 Lattice
2268 1 -0.01272134 -0.02226575 0.02695542 Lattice
